customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3456-MOTEO,Female,0,No,Yes,23,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,One year,Yes,Mailed check,61.2,1407.6,No
3270-HZTQW,Male,0,Yes,Yes,37,No,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.98,3144.26,Yes
1272-MOTEO,Male,0,Yes,Yes,71,No,Yes,No,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),80.17,5692.07,No
5640-MOTEO,Male,0,Yes,Yes,19,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,57.97,1101.43,No
8794-HZTQW,Male,0,No,Yes,63,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,104.98,6613.74,Yes
6078-MOTEO,Male,0,Yes,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,103.99,6031.42,No
9705-VHVEG,Female,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.49,1226.39,No
7184-QPYBK,Female,0,No,No,12,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),46.18,554.16,Yes
4885-GNVDE,Male,0,Yes,No,11,No,Yes,No,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),43.66,480.26,No
7227-HZTQW,Male,1,No,No,53,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,82.73,4384.69,No
4871-HZTQW,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,75.51,151.02,Yes
9966-MOTEO,Male,0,Yes,No,42,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,56.5,2373.0,No
3357-HZTQW,Female,1,No,Yes,31,No,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,25.78,799.18,No
4209-HZTQW,Female,0,No,Yes,61,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,45.22,2758.42,Yes
6777-GNVDE,Female,0,No,Yes,12,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,98.01,1176.12,Yes
2852-VHVEG,Male,0,No,No,22,Yes,Yes,No,No,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,41.27,907.94,Yes
8725-HZTQW,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),69.3,4019.4,No
2586-VHVEG,Female,0,No,No,34,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,106.16,3609.44,Yes
9494-QPYBK,Female,1,Yes,Yes,14,No,No,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Mailed check,94.56,1323.84,No
5248-VHVEG,Male,0,No,No,15,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,93.72,1405.8,Yes
6169-QPYBK,Female,0,No,No,41,No,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),66.75,2736.75,Yes
5771-VHVEG,Male,0,No,No,9,No,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),20.54,184.86,Yes
6462-GNVDE,Male,0,Yes,No,53,No,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,25.93,1374.29,No
3569-GNVDE,Male,0,No,No,42,No,No phone service,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),57.26,2404.92,No
6090-MOTEO,Male,0,No,No,64,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),65.15,4169.6,No
2722-VHVEG,Female,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.71,5742.57,No
6003-MOTEO,Male,0,No,No,31,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.98,1084.38,Yes
5701-VHVEG,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,41.52,1121.04,No
9665-VHVEG,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,Yes,Electronic check,37.13,705.47,No
6884-VHVEG,Male,0,Yes,No,29,No,No phone service,DSL,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,57.29,1661.41,No
8979-HZTQW,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,51.33,2361.18,No
6450-MOTEO,Female,0,Yes,No,6,No,No,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Electronic check,85.41,512.46,Yes
7913-HZTQW,Female,0,No,Yes,69,No,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),81.12,5597.28,No
1622-HZTQW,Male,0,Yes,No,10,No,No phone service,No,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.43,734.3,Yes
7203-MOTEO,Female,1,No,No,0,No,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,110.78,110.78,Yes
7013-HZTQW,Female,0,No,No,3,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,67.24,201.72,Yes
2707-VHVEG,Male,0,No,No,49,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Electronic check,41.21,2019.29,No
7818-VHVEG,Male,1,No,No,7,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),116.78,817.46,No
5892-QPYBK,Male,0,No,No,46,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.37,2961.02,No
2454-VHVEG,Female,0,No,Yes,59,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,56.77,3349.43,No
6923-QPYBK,Female,0,Yes,Yes,55,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,97.04,5337.2,No
2536-MOTEO,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,27.57,1268.22,No
1421-QPYBK,Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),33.05,231.35,No
7914-QPYBK,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,68.51,4932.72,No
4179-MOTEO,Female,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,116.17,2555.74,No
3347-HZTQW,Female,0,Yes,Yes,9,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),46.22,415.98,No
2961-VHVEG,Male,0,Yes,No,47,No,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,52.78,2480.66,No
5831-VHVEG,Male,0,No,Yes,71,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),71.25,5058.75,Yes
1037-VHVEG,Female,0,No,No,24,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,117.8,2827.2,Yes
2649-GNVDE,Female,0,Yes,No,69,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,97.13,6701.97,Yes
7706-GNVDE,Female,0,Yes,Yes,37,No,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),112.56,4164.72,No
9458-VHVEG,Male,0,Yes,No,32,No,Yes,No,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,81.97,2623.04,Yes
1137-VHVEG,Female,0,No,Yes,51,No,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),117.57,5996.07,No
5406-VHVEG,Female,1,Yes,No,8,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),31.21,249.68,No
6885-QPYBK,Female,0,No,Yes,47,No,No,No,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),88.89,4177.83,No
1715-VHVEG,Male,0,Yes,No,52,No,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),116.92,6079.84,No
2988-GNVDE,Female,0,Yes,Yes,57,No,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),46.68,2660.76,Yes
6395-GNVDE,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,39.14,273.98,Yes
1370-GNVDE,Male,0,Yes,No,47,No,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,85.01,3995.47,No
5676-GNVDE,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Mailed check,50.49,2726.46,Yes
6496-QPYBK,Male,1,Yes,Yes,10,No,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,40.53,405.3,No
2028-VHVEG,Male,0,Yes,No,69,No,No phone service,No,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,42.42,2926.98,No
4014-QPYBK,Male,0,No,Yes,0,No,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,117.26,117.26,No
4563-VHVEG,Male,1,Yes,Yes,19,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,94.77,1800.63,Yes
5957-MOTEO,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.83,974.05,No
6637-HZTQW,Female,0,No,No,4,No,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.9,115.6,Yes
3862-QPYBK,Male,1,Yes,Yes,25,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,101.35,2533.75,No
8207-GNVDE,Female,0,No,No,1,No,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),74.21,74.21,No
1789-MOTEO,Male,1,Yes,Yes,58,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,One year,Yes,Credit card (automatic),42.65,2473.7,No
7238-MOTEO,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),85.89,85.89,Yes
3171-VHVEG,Male,0,Yes,No,34,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.86,3429.24,Yes
9350-QPYBK,Female,0,Yes,Yes,46,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,55.11,2535.06,Yes
3286-HZTQW,Male,0,No,No,59,No,Yes,No,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,92.17,5438.03,No
5905-GNVDE,Male,0,Yes,No,38,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.16,3844.08,No
8338-GNVDE,Male,0,No,No,22,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No,One year,No,Electronic check,32.61,717.42,No
5226-VHVEG,Male,0,No,No,45,No,Yes,No,No,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),59.49,2677.05,No
2478-MOTEO,Male,0,Yes,Yes,34,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),59.9,2036.6,No
3077-MOTEO,Male,0,No,Yes,59,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,32.88,1939.92,No
3955-MOTEO,Female,0,No,No,26,No,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),69.64,1810.64,Yes
9423-GNVDE,Male,0,Yes,Yes,69,No,No,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.68,7636.92,No
4255-MOTEO,Female,1,No,No,33,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),68.59,2263.47,No
5929-MOTEO,Female,0,No,No,28,No,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,88.45,2476.6,No
5792-QPYBK,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),101.32,2533.0,No
3845-GNVDE,Female,0,Yes,Yes,26,Yes,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,98.5,2561.0,No
3561-QPYBK,Female,0,Yes,No,43,No,No phone service,No,No,No,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),55.93,2404.99,No
2432-MOTEO,Female,0,No,Yes,65,No,No phone service,No,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),86.19,5602.35,No
7368-QPYBK,Female,0,No,Yes,31,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),28.5,883.5,Yes
4144-HZTQW,Male,0,Yes,No,31,No,No,No,Yes,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),56.6,1754.6,Yes
1622-MOTEO,Female,1,Yes,No,26,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,54.29,1411.54,Yes
2947-QPYBK,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),99.37,3875.43,Yes
7833-HZTQW,Male,0,No,No,19,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),61.3,1164.7,No
8203-MOTEO,Male,0,Yes,Yes,31,No,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),87.63,2716.53,No
3002-GNVDE,Male,0,Yes,No,51,No,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,One year,No,Electronic check,53.23,2714.73,Yes
1589-HZTQW,Female,1,No,No,23,No,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,50.6,1163.8,No
4930-GNVDE,Male,0,Yes,Yes,17,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,61.99,1053.83,No
7432-HZTQW,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Credit card (automatic),62.42,3183.42,No
9124-VHVEG,Female,0,Yes,Yes,42,No,No,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.09,2691.78,No
6365-MOTEO,Female,0,No,Yes,60,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),59.97,3598.2,Yes
4921-HZTQW,Male,0,Yes,No,30,No,No phone service,No,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),70.52,2115.6,Yes
4849-QPYBK,Female,0,Yes,No,27,No,No phone service,DSL,Yes,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,107.23,2895.21,No
1507-HZTQW,Male,1,Yes,Yes,16,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,26.53,424.48,No
6695-VHVEG,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,87.13,2962.42,Yes
9336-MOTEO,Female,0,Yes,No,51,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,104.83,5346.33,Yes
4491-HZTQW,Male,0,No,Yes,12,No,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),113.17,1358.04,Yes
2505-VHVEG,Male,0,No,No,9,No,No phone service,No,No,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.74,582.66,No
4795-GNVDE,Male,0,No,Yes,28,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,102.41,2867.48,No
5626-MOTEO,Female,0,No,Yes,62,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),69.92,4335.04,No
7793-HZTQW,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,67.04,4089.44,No
3694-HZTQW,Male,0,Yes,No,53,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,26.62,1410.86,No
4257-GNVDE,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.0,219.0,Yes
9698-VHVEG,Male,0,No,Yes,0,No,No,No,Yes,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,55.77,55.77,No
1109-VHVEG,Female,0,No,No,18,Yes,No phone service,No,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),65.84,1185.12,No
5138-HZTQW,Male,1,Yes,Yes,58,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,100.1,5805.8,No
4113-QPYBK,Male,1,No,Yes,41,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.28,4275.48,No
1242-GNVDE,Female,0,Yes,No,40,Yes,No phone service,No,Yes,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,36.67,1466.8,No
7063-GNVDE,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,93.82,2157.86,No
2084-HZTQW,Female,0,No,No,47,No,No,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),28.41,1335.27,Yes
4246-MOTEO,Male,0,Yes,Yes,36,No,No,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,72.43,2607.48,No
1463-VHVEG,Female,0,Yes,No,47,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),83.7,3933.9,No
2506-HZTQW,Female,0,Yes,No,51,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),111.15,5668.65,No
4310-MOTEO,Male,0,No,Yes,4,No,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.37,145.48,No
5288-VHVEG,Male,0,Yes,No,69,No,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),54.83,3783.27,No
7606-VHVEG,Male,0,Yes,Yes,20,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),77.97,1559.4,No
3839-MOTEO,Female,0,Yes,Yes,41,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,118.33,4851.53,Yes
4717-VHVEG,Female,0,No,No,27,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,115.71,3124.17,No
4706-MOTEO,Female,0,No,No,59,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),20.62,1216.58,No
3076-GNVDE,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),106.45,3938.65,No
8197-MOTEO,Male,0,No,Yes,55,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),52.83,2905.65,No
7537-GNVDE,Female,0,No,No,48,Yes,No,No,No internet service,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,87.03,4177.44,No
2447-VHVEG,Female,1,Yes,No,39,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),91.88,3583.32,No
6386-HZTQW,Female,0,Yes,No,12,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,42.27,507.24,Yes
4510-GNVDE,Male,0,No,No,20,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,89.35,1787.0,Yes
2721-MOTEO,Female,0,No,Yes,28,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer (automatic),88.05,2465.4,No
1353-QPYBK,Female,1,Yes,Yes,8,No,Yes,No,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.01,664.08,No
1089-QPYBK,Male,1,No,Yes,27,Yes,No phone service,No,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),80.89,2184.03,No
8710-MOTEO,Female,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.74,6646.32,No
3282-MOTEO,Female,0,No,Yes,51,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),84.74,4321.74,Yes
7728-GNVDE,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,95.7,5167.8,No
9259-GNVDE,Female,1,No,No,34,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,22.52,765.68,No
4427-QPYBK,Female,1,Yes,Yes,23,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),56.1,1290.3,No
9535-GNVDE,Male,0,Yes,No,13,Yes,No phone service,No,No,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),27.78,361.14,No
1896-HZTQW,Male,0,Yes,Yes,33,No,Yes,No,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,80.56,2658.48,No
3678-HZTQW,Male,0,Yes,Yes,30,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),28.91,867.3,No
4717-QPYBK,Female,0,No,Yes,55,No,Yes,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),69.48,3821.4,No
8140-QPYBK,Female,0,No,Yes,6,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),105.43,632.58,Yes
5947-GNVDE,Female,0,No,Yes,34,No,No,Fiber optic,No internet service,No,No,No,No,No internet service,One year,No,Credit card (automatic),29.96,1018.64,No
8237-HZTQW,Female,0,Yes,No,36,No,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,77.92,2805.12,Yes
9211-MOTEO,Male,1,Yes,Yes,45,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,22.42,1008.9,No
8584-VHVEG,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,92.75,4359.25,No
3595-MOTEO,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,99.35,695.45,Yes
4576-QPYBK,Male,1,Yes,No,69,No,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.88,4683.72,No
2646-GNVDE,Female,0,Yes,Yes,22,No,No,No,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,105.77,2326.94,No
8472-HZTQW,Female,0,No,Yes,59,No,Yes,No,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),87.0,5133.0,No
1892-GNVDE,Female,0,No,No,43,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),118.3,5086.9,No
7492-MOTEO,Female,0,Yes,No,26,No,Yes,No,No internet service,No,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),81.38,2115.88,No
3456-HZTQW,Female,1,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),103.22,2064.4,Yes
1765-VHVEG,Female,0,No,Yes,10,No,No,No,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,24.96,249.6,No
